date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:23	22317/22317	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:12%20GMT	http://gangapipes.com//upload/products/1658155050Ring-Type-SingleY-with-Door.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658155050Ring-Type-SingleY-with-Door.jpg	(from https://gangapipes.com/)
19:58:24	27509/27509	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:34:24%20GMT	http://gangapipes.com//upload/products/165788961715-reducer-mta.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165788961715-reducer-mta.jpg	(from https://gangapipes.com/)
19:58:24	48302/48302	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:28:19%20GMT	https://gangapipes.com/product-details.php?prdid=42	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details5ebb.html	(from https://gangapipes.com/)
19:58:25	18353/18353	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:20%20GMT	http://gangapipes.com//upload/products/1658129504UPVCReducerBush.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658129504UPVCReducerBush.jpg	(from https://gangapipes.com/)
19:58:25	41812/41812	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:28:22%20GMT	https://gangapipes.com/product-details.php?prdid=66	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-detailsb353.html	(from https://gangapipes.com/)
19:58:27	41650/41650	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:28:23%20GMT	https://gangapipes.com/product-details.php?prdid=15	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details1f85.html	(from https://gangapipes.com/)
19:58:27	17250/17250	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:18%20GMT	http://gangapipes.com//upload/products/1658155103Ring-Type-Reduce-Coupler.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658155103Ring-Type-Reduce-Coupler.jpg	(from https://gangapipes.com/)
19:58:29	20360/20360	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:20%20GMT	http://gangapipes.com//upload/products/165788970916-reducer-fta.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/165788970916-reducer-fta.jpg	(from https://gangapipes.com/)
19:58:29	44056/44056	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:28:24%20GMT	https://gangapipes.com/product-details.php?prdid=43	C:/My%20Web%20Sites/kapdevala/gangapipes.com/product-details6045.html	(from https://gangapipes.com/)
19:58:30	19579/19579	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Jul%202022%2009:35:04%20GMT	http://gangapipes.com//upload/products/1658131065UPVCBrassElbow.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/products/1658131065UPVCBrassElbow.jpg	(from https://gangapipes.com/)
19:58:30	217/217	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jul%202022%2009:35:26%20GMT	http://gangapipes.com//upload/testimonials/1656504998testimonial-1.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/testimonials/1656504998testimonial-1.png	(from https://gangapipes.com/)
19:58:30	217/217	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jul%202022%2009:35:26%20GMT	http://gangapipes.com//upload/testimonials/1656505237testimonial-1.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/testimonials/1656505237testimonial-1.png	(from https://gangapipes.com/)
19:58:31	217/217	---M--	200	added ('OK')	image/png	date:Wed,%2027%20Jul%202022%2009:35:26%20GMT	http://gangapipes.com//upload/testimonials/1656505269testimonial-1.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/testimonials/1656505269testimonial-1.png	(from https://gangapipes.com/)
19:58:34	19276/19276	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Jul%202022%2011:54:16%20GMT	https://gangapipes.com/assets/images/defualttestimonial.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/defualttestimonial.jpg	(from https://gangapipes.com/)
19:58:46	1959157/1959157	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202022%2012:59:02%20GMT	http://gangapipes.com//upload/banner/1659185942banner9.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/banner/1659185942banner9.jpg	(from https://gangapipes.com/)
19:58:56	181982/181982	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Jul%202022%2014:08:51%20GMT	https://gangapipes.com/assets/images/resource/info-11.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/resource/info-11.jpg	(from https://gangapipes.com/)
19:59:14	178421/178421	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2005:22:56%20GMT	http://gangapipes.com//upload/brandlogo/1689571376WhatsApp-Image-2023-06-22-at-20.56.56.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1689571376WhatsApp-Image-2023-06-22-at-20.56.56.jpg	(from https://gangapipes.com/)
20:00:05	591574/591574	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jun%202022%2003:47:38%20GMT	https://gangapipes.com/assets/images/background/testimonial-bg.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/background/testimonial-bg.jpg	(from https://gangapipes.com/)
20:00:12	623795/623795	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:58:29%20GMT	http://gangapipes.com//upload/brandlogo/1661835509events010.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1661835509events010.jpg	(from https://gangapipes.com/)
20:00:21	538492/538492	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Sep%202022%2006:08:47%20GMT	http://gangapipes.com//upload/brandlogo/16629629271.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/16629629271.jpg	(from https://gangapipes.com/)
20:00:53	194684/194684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Sep%202022%2010:21:19%20GMT	http://gangapipes.com//upload/brandlogo/1663064479WhatsApp-Image-2022-09-13-at-00.05.50.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1663064479WhatsApp-Image-2022-09-13-at-00.05.50.jpg	(from https://gangapipes.com/)
20:00:57	641213/641213	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Sep%202022%2006:08:29%20GMT	http://gangapipes.com//upload/brandlogo/16629629092.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/16629629092.jpg	(from https://gangapipes.com/)
20:01:20	165465/165465	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2005:23:32%20GMT	http://gangapipes.com//upload/brandlogo/1689571412WhatsApp-Image-2023-06-22-at-20.56.57.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1689571412WhatsApp-Image-2023-06-22-at-20.56.57.jpg	(from https://gangapipes.com/)
20:01:25	172333/172333	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2005:23:47%20GMT	http://gangapipes.com//upload/brandlogo/1689571427WhatsApp-Image-2023-07-10-at-19.44.15.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1689571427WhatsApp-Image-2023-07-10-at-19.44.15.jpg	(from https://gangapipes.com/)
20:01:29	522937/522937	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Sep%202022%2006:10:07%20GMT	http://gangapipes.com//upload/brandlogo/16629630073.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/16629630073.jpg	(from https://gangapipes.com/)
20:01:31	487835/487835	---M--	200	added ('OK')	image/jpeg	date:Mon,%2012%20Sep%202022%2006:11:23%20GMT	http://gangapipes.com//upload/brandlogo/16629630834.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/16629630834.jpg	(from https://gangapipes.com/)
20:01:47	113006/113006	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Sep%202023%2012:48:00%20GMT	http://gangapipes.com//upload/brandlogo/16954732801695448588640.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/16954732801695448588640.jpg	(from https://gangapipes.com/)
20:01:54	180617/180617	---M--	200	added ('OK')	image/jpeg	date:Mon,%2017%20Jul%202023%2005:24:02%20GMT	http://gangapipes.com//upload/brandlogo/1689571442WhatsApp-Image-2023-07-10-at-19.44.39.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1689571442WhatsApp-Image-2023-07-10-at-19.44.39.jpg	(from https://gangapipes.com/)
20:02:20	302285/302285	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Sep%202023%2012:52:25%20GMT	http://gangapipes.com//upload/brandlogo/16954735451693291591944.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/16954735451693291591944.jpg	(from https://gangapipes.com/)
20:02:53	577386/577386	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:56:03%20GMT	http://gangapipes.com//upload/brandlogo/1661835363events002.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1661835363events002.jpg	(from https://gangapipes.com/)
20:03:03	469235/469235	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:56:33%20GMT	http://gangapipes.com//upload/brandlogo/1661835393events005.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1661835393events005.jpg	(from https://gangapipes.com/)
20:03:22	543828/543828	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:56:43%20GMT	http://gangapipes.com//upload/brandlogo/1661835403events006.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1661835403events006.jpg	(from https://gangapipes.com/)
20:03:42	509736/509736	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:57:47%20GMT	http://gangapipes.com//upload/brandlogo/1661835467events007.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1661835467events007.jpg	(from https://gangapipes.com/)
20:03:43	5533/5533	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:47:26%20GMT	https://gangapipes.com/assets/images/footer-logo.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/footer-logo.png	(from https://gangapipes.com/)
20:03:49	97168/97168	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:22%20GMT	https://gangapipes.com/assets/js/jquery.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/jquery15f4.js	(from https://gangapipes.com/)
20:03:49	168807/168807	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:49:08%20GMT	https://gangapipes.com/assets/images/shape/shape-3.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/shape/shape-3.png	(from https://gangapipes.com/)
20:03:51	20498/20498	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:24%20GMT	https://gangapipes.com/assets/js/popper.min.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/popper.min15f4.js	(from https://gangapipes.com/)
20:03:53	60010/60010	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:18%20GMT	https://gangapipes.com/assets/js/bootstrap.min.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/bootstrap.min15f4.js	(from https://gangapipes.com/)
20:03:54	6300/6300	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:34%20GMT	https://gangapipes.com/assets/js/wow.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/wow15f4.js	(from https://gangapipes.com/)
20:03:54	85303/85303	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:22%20GMT	https://gangapipes.com/assets/js/owl.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/owl15f4.js	(from https://gangapipes.com/)
20:03:56	36157/36157	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:34%20GMT	https://gangapipes.com/assets/js/validation.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/validation15f4.js	(from https://gangapipes.com/)
20:03:56	4379/4379	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:18%20GMT	https://gangapipes.com/assets/js/appear.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/appear15f4.js	(from https://gangapipes.com/)
20:03:57	3466/3466	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:20%20GMT	https://gangapipes.com/assets/js/jquery.countTo.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/jquery.countTo15f4.js	(from https://gangapipes.com/)
20:03:59	40547/40547	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:32%20GMT	https://gangapipes.com/assets/js/scrollbar.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/scrollbar15f4.js	(from https://gangapipes.com/)
20:04:00	154104/154104	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:20%20GMT	https://gangapipes.com/assets/js/jquery.fancybox.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/jquery.fancybox15f4.js	(from https://gangapipes.com/)
20:04:06	439630/439630	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:58:17%20GMT	http://gangapipes.com//upload/brandlogo/1661835497events009.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1661835497events009.jpg	(from https://gangapipes.com/)
20:04:07	1086/1086	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:22%20GMT	https://gangapipes.com/assets/js/nav-tool.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/nav-tool15f4.js	(from https://gangapipes.com/)
20:04:08	14238/14238	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:18%20GMT	https://gangapipes.com/assets/js/circle-progress.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/circle-progress15f4.js	(from https://gangapipes.com/)
20:04:09	2942/2942	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:22%20GMT	https://gangapipes.com/assets/js/jquery.nice-select.min.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/jquery.nice-select.min15f4.js	(from https://gangapipes.com/)
20:04:09	17519/17519	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20Aug%202022%2005:37:25%20GMT	https://gangapipes.com/assets/js/script.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/script15f4.js	(from https://gangapipes.com/)
20:04:13	115897/115897	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2008%20Jun%202022%2003:49:34%20GMT	https://gangapipes.com/assets/js/TweenMax.min.js?var=29	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/js/TweenMax.min15f4.js	(from https://gangapipes.com/)
20:04:20	123540/123540	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:06%20GMT	https://gangapipes.com/assets/fonts/fa-brands-400.eot	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-brands-400.eot	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:20	123540/123540	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:06%20GMT	https://gangapipes.com/assets/fonts/fa-brands-400.eot?	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-brands-400d41d.eot	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:21	653631/653631	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2004:58:02%20GMT	http://gangapipes.com//upload/brandlogo/1661835482events008.jpeg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/brandlogo/1661835482events008.jpg	(from https://gangapipes.com/)
20:04:21	68240/68240	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20Jun%202022%2003:47:10%20GMT	https://gangapipes.com/assets/fonts/fa-brands-400.woff2	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-brands-400.woff2	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:21	79752/79752	---M--	200	added ('OK')	font/woff	date:Wed,%2008%20Jun%202022%2003:47:08%20GMT	https://gangapipes.com/assets/fonts/fa-brands-400.woff	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-brands-400.woff	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:22	123304/123304	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2008%20Jun%202022%2003:47:08%20GMT	https://gangapipes.com/assets/fonts/fa-brands-400.ttf	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-brands-400.ttf	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:22	688937/688937	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2003:47:08%20GMT	https://gangapipes.com/assets/fonts/fa-brands-400.svg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-brands-400.svg	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:22	40576/40576	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:10%20GMT	https://gangapipes.com/assets/fonts/fa-regular-400.eot	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-regular-400.eot	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:22	40576/40576	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:10%20GMT	https://gangapipes.com/assets/fonts/fa-regular-400.eot?	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-regular-400d41d.eot	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:22	14880/14880	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20Jun%202022%2003:47:12%20GMT	https://gangapipes.com/assets/fonts/fa-regular-400.woff2	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-regular-400.woff2	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:23	18168/18168	---M--	200	added ('OK')	font/woff	date:Wed,%2008%20Jun%202022%2003:47:12%20GMT	https://gangapipes.com/assets/fonts/fa-regular-400.woff	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-regular-400.woff	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:23	40348/40348	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2008%20Jun%202022%2003:47:12%20GMT	https://gangapipes.com/assets/fonts/fa-regular-400.ttf	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-regular-400.ttf	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:23	142267/142267	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2003:47:10%20GMT	https://gangapipes.com/assets/fonts/fa-regular-400.svg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-regular-400.svg	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:23	191332/191332	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:12%20GMT	https://gangapipes.com/assets/fonts/fa-solid-900.eot	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-solid-900.eot	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:24	191332/191332	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:12%20GMT	https://gangapipes.com/assets/fonts/fa-solid-900.eot?	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-solid-900d41d.eot	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:24	72000/72000	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20Jun%202022%2003:47:16%20GMT	https://gangapipes.com/assets/fonts/fa-solid-900.woff2	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-solid-900.woff2	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:24	92696/92696	---M--	200	added ('OK')	font/woff	date:Wed,%2008%20Jun%202022%2003:47:16%20GMT	https://gangapipes.com/assets/fonts/fa-solid-900.woff	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-solid-900.woff	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:25	191112/191112	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2008%20Jun%202022%2003:47:14%20GMT	https://gangapipes.com/assets/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-solid-900.ttf	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:25	59674/59674	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:16%20GMT	https://gangapipes.com/assets/fonts/Flaticon.eot	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/Flaticon.eot	(from https://gangapipes.com/assets/css/flaticon.css?var=29)
20:04:25	725405/725405	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2003:47:14%20GMT	https://gangapipes.com/assets/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/fa-solid-900.svg	(from https://gangapipes.com/assets/css/font-awesome-all.css?var=29)
20:04:25	59674/59674	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2008%20Jun%202022%2003:47:16%20GMT	https://gangapipes.com/assets/fonts/Flaticon.eot?	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/Flaticond41d.eot	(from https://gangapipes.com/assets/css/flaticon.css?var=29)
20:04:25	29268/29268	---M--	200	added ('OK')	font/woff2	date:Wed,%2008%20Jun%202022%2003:47:20%20GMT	https://gangapipes.com/assets/fonts/Flaticon.woff2	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/Flaticon.woff2	(from https://gangapipes.com/assets/css/flaticon.css?var=29)
20:04:25	34024/34024	---M--	200	added ('OK')	font/woff	date:Wed,%2008%20Jun%202022%2003:47:20%20GMT	https://gangapipes.com/assets/fonts/Flaticon.woff	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/Flaticon.woff	(from https://gangapipes.com/assets/css/flaticon.css?var=29)
20:04:26	59496/59496	---M-Z	200	added ('OK')	font/ttf	date:Wed,%2008%20Jun%202022%2003:47:18%20GMT	https://gangapipes.com/assets/fonts/Flaticon.ttf	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/Flaticon.ttf	(from https://gangapipes.com/assets/css/flaticon.css?var=29)
20:04:26	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2014:34:24%20GMT	https://gangapipes.com/assets/css/owl.video.play.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/css/owl.video.play.png	(from https://gangapipes.com/assets/css/owl.css?var=29)
20:04:27	392376/392376	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2008%20Jun%202022%2003:47:18%20GMT	https://gangapipes.com/assets/fonts/Flaticon.svg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/fonts/Flaticon.svg	(from https://gangapipes.com/assets/css/flaticon.css?var=29)
20:04:27	13244/13244	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:48:12%20GMT	https://gangapipes.com/assets/images/icons/preloader.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/icons/preloader.png	(from https://gangapipes.com/assets/css/style.css?var=29)
20:04:27	13227/13227	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:48:10%20GMT	https://gangapipes.com/assets/images/icons/preloader-2.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/icons/preloader-2.png	(from https://gangapipes.com/assets/css/style.css?var=29)
20:04:27	13292/13292	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:48:10%20GMT	https://gangapipes.com/assets/images/icons/preloader-3.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/icons/preloader-3.png	(from https://gangapipes.com/assets/css/style.css?var=29)
20:04:27	13270/13270	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:48:12%20GMT	https://gangapipes.com/assets/images/icons/preloader-4.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/icons/preloader-4.png	(from https://gangapipes.com/assets/css/style.css?var=29)
20:04:28	13227/13227	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:48:12%20GMT	https://gangapipes.com/assets/images/icons/preloader-5.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/icons/preloader-5.png	(from https://gangapipes.com/assets/css/style.css?var=29)
20:04:28	413/413	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jun%202022%2003:48:04%20GMT	https://gangapipes.com/assets/images/icons/cross-out.png	C:/My%20Web%20Sites/kapdevala/gangapipes.com/assets/images/icons/cross-out.png	(from https://gangapipes.com/assets/css/style.css?var=29)
20:04:29	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2009%20Sep%202024%2014:34:26%20GMT	https://gangapipes.com/index.html	C:/My%20Web%20Sites/kapdevala/gangapipes.com/index-2.html	(from https://gangapipes.com/company-profile.php)
20:04:29	23501/23501	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:26%20GMT	https://gangapipes.com/pages.php?pid=4	C:/My%20Web%20Sites/kapdevala/gangapipes.com/pages9f7f.html	(from https://gangapipes.com/company-profile.php)
20:04:29	23415/23415	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:27%20GMT	https://gangapipes.com/pages.php?pid=5	C:/My%20Web%20Sites/kapdevala/gangapipes.com/pages8bbd.html	(from https://gangapipes.com/company-profile.php)
20:04:29	273660/273660	---M--	200	added ('OK')	image/jpeg	date:Tue,%2030%20Aug%202022%2011:33:07%20GMT	https://gangapipes.com/upload/cms/banner23.jpg	C:/My%20Web%20Sites/kapdevala/gangapipes.com/upload/cms/banner23.jpg	(from https://gangapipes.com/company-profile.php)
20:04:29	29932/29932	---MCZ	200	added ('OK')	text/html	date:Mon,%2009%20Sep%202024%2014:34:27%20GMT	https://gangapipes.com/pages.php?pid=6	C:/My%20Web%20Sites/kapdevala/gangapipes.com/pages011e.html	(from https://gangapipes.com/company-profile.php)
